*author: AAD
*reference: ARXIV:XXXX : 2016
*reference: CERN-EP-2016-153 : 2016
*reference: GIVE JOURNAL CITATION (IF KNOWN) : 2016
*reference: http:// : 2016
*doi: GIVE DOI
*status: Encoded 22 JUNE 2016 by ALICE
*experiment: CERN-LHC-ALICE
*detector: ALICE
*inspireId: GIVE INSPIRE ID
*cdsId: GIVE CDS ID
*durhamId: 
*title: Multiplicity-dependent enhancement of strange and multi-strange hadron production in proton-proton collisions at $\sqrt{s}=7$ TeV
*comment: CERN-LHC. The yields of strange and multi-strange hadrons are measured at midrapidity in proton-proton (pp) collisions at $\sqrt{s}$ = 7 TeV as a function of the charged-particle multiplicity density ($dN_{ch}/d\eta$). The production rate of strange particles increases faster than that of non-strange hadrons, leading to an enhancement of strange particles relative to pions, similar to that found in nucleus-nucleus collisions as well as in proton-nucleus collisions at the LHC. This is the first observation of an enhanced production of strange particles in high-multiplicity pp collisions. The magnitude of this strangeness enhancement increases with the event activity, quantified by $dN_{ch}/d\eta$, and with hadron strangeness. It reaches almost a factor of two for the $\Omega$ at the highest multiplicity presented. No enhancement is observed for particles with no strange quark content, demonstrating that the observed effect is strangeness rather than mass related. The results are not reproduced by any of the Monte Carlo models commonly used at the LHC, suggesting that further developments are needed for a complete microscopic understanding of strangeness production and indicating the presence of a phenomenon novel in high-multiplicity pp collisions.


*dataset:
*location: Figure 1
*dscomment: $K^{0}_{S}$ transverse momentum spectrum: V0M Class I (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class I
*qual: RE : P P --> $K^{0}_{S}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 1.25 (BIN=1.2 TO 1.3); 0.08253 +- 0.0005679 (DSYS=0.004478:total,DSYS=0.002093:uncorr);
 1.35 (BIN=1.3 TO 1.4); 0.06762 +- 0.0005055 (DSYS=0.003734:total,DSYS=0.00174:uncorr);
 1.45 (BIN=1.4 TO 1.5); 0.05487 +- 0.0004484 (DSYS=0.003012:total,DSYS=0.001403:uncorr);
 1.55 (BIN=1.5 TO 1.6); 0.04532 +- 0.0004028 (DSYS=0.002513:total,DSYS=0.001164:uncorr);
 1.65 (BIN=1.6 TO 1.7); 0.03789 +- 0.0003612 (DSYS=0.002127:total,DSYS=0.0009789:uncorr);
 1.75 (BIN=1.7 TO 1.8); 0.03089 +- 0.0003231 (DSYS=0.001792:total,DSYS=0.0008203:uncorr);
 1.85 (BIN=1.8 TO 1.9); 0.026 +- 0.0002934 (DSYS=0.001523:total,DSYS=0.0006944:uncorr);
 1.95 (BIN=1.9 TO 2); 0.02197 +- 0.0002674 (DSYS=0.001305:total,DSYS=0.0005969:uncorr);
 2.1 (BIN=2 TO 2.2); 0.01691 +- 0.0001637 (DSYS=0.001039:total,DSYS=0.0004272:uncorr);
 2.3 (BIN=2.2 TO 2.4); 0.01186 +- 0.0001361 (DSYS=0.000759:total,DSYS=0.00031:uncorr);
 2.5 (BIN=2.4 TO 2.6); 0.008751 +- 0.0001152 (DSYS=0.0005993:total,DSYS=0.0002408:uncorr);
 2.7 (BIN=2.6 TO 2.8); 0.00649 +- 9.886e-05 (DSYS=0.0004537:total,DSYS=0.0001814:uncorr);
 2.9 (BIN=2.8 TO 3); 0.004821 +- 8.492e-05 (DSYS=0.000344:total,DSYS=0.0001372:uncorr);
 3.15 (BIN=3 TO 3.3); 0.003372 +- 5.749e-05 (DSYS=0.0002461:total,DSYS=9.749e-05:uncorr);
 3.45 (BIN=3.3 TO 3.6); 0.002267 +- 4.692e-05 (DSYS=0.0001652:total,DSYS=6.581e-05:uncorr);
 3.75 (BIN=3.6 TO 3.9); 0.001543 +- 3.835e-05 (DSYS=0.0001107:total,DSYS=4.119e-05:uncorr);
 4.05 (BIN=3.9 TO 4.2); 0.001112 +- 3.262e-05 (DSYS=7.99e-05:total,DSYS=3.01e-05:uncorr);
 4.4 (BIN=4.2 TO 4.6); 0.0007495 +- 2.289e-05 (DSYS=5.684e-05:total,DSYS=2.093e-05:uncorr);
 4.8 (BIN=4.6 TO 5); 0.0004827 +- 1.852e-05 (DSYS=3.628e-05:total,DSYS=1.345e-05:uncorr);
 5.2 (BIN=5 TO 5.4); 0.0003108 +- 1.482e-05 (DSYS=2.462e-05:total,DSYS=9.003e-06:uncorr);
 5.65 (BIN=5.4 TO 5.9); 0.000211 +- 1.102e-05 (DSYS=1.374e-05:total,DSYS=7.467e-06:uncorr);
 6.2 (BIN=5.9 TO 6.5); 0.0001276 +- 7.943e-06 (DSYS=8.972e-06:total,DSYS=4.831e-06:uncorr);
 6.75 (BIN=6.5 TO 7); 0.0001012 +- 7.546e-06 (DSYS=6.959e-06:total,DSYS=3.732e-06:uncorr);
 7.5 (BIN=7 TO 8); 5.481e-05 +- 3.957e-06 (DSYS=3.385e-06:total,DSYS=1.845e-06:uncorr);
 9 (BIN=8 TO 10); 2.379e-05 +- 2.019e-06 (DSYS=1.693e-06:total,DSYS=1.254e-06:uncorr);
 11 (BIN=10 TO 12); 7.192e-06 +- 1.167e-06 (DSYS=4.64e-07:total,DSYS=3.45e-07:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $K^{0}_{S}$ transverse momentum spectrum: V0M Class IX (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class IX
*qual: RE : P P --> $K^{0}_{S}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.05 (BIN=0 TO 0.1); 0.07904 +- 0.0036 (DSYS=0.005453:total,DSYS=0.003698:uncorr);
 0.15 (BIN=0.1 TO 0.2); 0.1946 +- 0.001779 (DSYS=0.01238:total,DSYS=0.008781:uncorr);
 0.25 (BIN=0.2 TO 0.3); 0.269 +- 0.001651 (DSYS=0.01642:total,DSYS=0.01187:uncorr);
 0.35 (BIN=0.3 TO 0.4); 0.2916 +- 0.001546 (DSYS=0.01781:total,DSYS=0.01267:uncorr);
 0.45 (BIN=0.4 TO 0.5); 0.2728 +- 0.001314 (DSYS=0.01666:total,DSYS=0.01174:uncorr);
 0.55 (BIN=0.5 TO 0.6); 0.2392 +- 0.001079 (DSYS=0.01439:total,DSYS=0.009815:uncorr);
 0.65 (BIN=0.6 TO 0.7); 0.1992 +- 0.0008797 (DSYS=0.01192:total,DSYS=0.008021:uncorr);
 0.75 (BIN=0.7 TO 0.8); 0.1609 +- 0.000721 (DSYS=0.009499:total,DSYS=0.006165:uncorr);
 0.85 (BIN=0.8 TO 0.9); 0.1292 +- 0.0006019 (DSYS=0.007699:total,DSYS=0.004883:uncorr);
 0.95 (BIN=0.9 TO 1); 0.1027 +- 0.0005069 (DSYS=0.006067:total,DSYS=0.00379:uncorr);
 1.05 (BIN=1 TO 1.1); 0.0828 +- 0.000437 (DSYS=0.004877:total,DSYS=0.002964:uncorr);
 1.15 (BIN=1.1 TO 1.2); 0.06592 +- 0.0003768 (DSYS=0.003889:total,DSYS=0.002336:uncorr);
 1.25 (BIN=1.2 TO 1.3); 0.05266 +- 0.0003286 (DSYS=0.003132:total,DSYS=0.001851:uncorr);
 1.35 (BIN=1.3 TO 1.4); 0.04207 +- 0.000288 (DSYS=0.002518:total,DSYS=0.001455:uncorr);
 1.45 (BIN=1.4 TO 1.5); 0.03441 +- 0.0002554 (DSYS=0.002045:total,DSYS=0.001178:uncorr);
 1.55 (BIN=1.5 TO 1.6); 0.02832 +- 0.0002287 (DSYS=0.001694:total,DSYS=0.0009662:uncorr);
 1.65 (BIN=1.6 TO 1.7); 0.02311 +- 0.0002037 (DSYS=0.00142:total,DSYS=0.00083:uncorr);
 1.75 (BIN=1.7 TO 1.8); 0.01887 +- 0.0001805 (DSYS=0.001181:total,DSYS=0.0006685:uncorr);
 1.85 (BIN=1.8 TO 1.9); 0.01587 +- 0.0001642 (DSYS=0.0009985:total,DSYS=0.0005594:uncorr);
 1.95 (BIN=1.9 TO 2); 0.01319 +- 0.000149 (DSYS=0.0008401:total,DSYS=0.0004691:uncorr);
 2.1 (BIN=2 TO 2.2); 0.01004 +- 9.092e-05 (DSYS=0.0006618:total,DSYS=0.0003493:uncorr);
 2.3 (BIN=2.2 TO 2.4); 0.007155 +- 7.555e-05 (DSYS=0.0004884:total,DSYS=0.0002526:uncorr);
 2.5 (BIN=2.4 TO 2.6); 0.005087 +- 6.334e-05 (DSYS=0.0003689:total,DSYS=0.0001852:uncorr);
 2.7 (BIN=2.6 TO 2.8); 0.003693 +- 5.339e-05 (DSYS=0.0002712:total,DSYS=0.0001326:uncorr);
 2.9 (BIN=2.8 TO 3); 0.002771 +- 4.567e-05 (DSYS=0.0002074:total,DSYS=0.0001006:uncorr);
 3.15 (BIN=3 TO 3.3); 0.001895 +- 3.07e-05 (DSYS=0.0001447:total,DSYS=6.932e-05:uncorr);
 3.45 (BIN=3.3 TO 3.6); 0.001293 +- 2.517e-05 (DSYS=9.928e-05:total,DSYS=4.882e-05:uncorr);
 3.75 (BIN=3.6 TO 3.9); 0.0008549 +- 2.023e-05 (DSYS=6.411e-05:total,DSYS=2.948e-05:uncorr);
 4.05 (BIN=3.9 TO 4.2); 0.0006155 +- 1.735e-05 (DSYS=4.615e-05:total,DSYS=2.126e-05:uncorr);
 4.4 (BIN=4.2 TO 4.6); 0.0003882 +- 1.171e-05 (DSYS=3.079e-05:total,DSYS=1.411e-05:uncorr);
 4.8 (BIN=4.6 TO 5); 0.0002643 +- 9.75e-06 (DSYS=2.043e-05:total,DSYS=8.774e-06:uncorr);
 5.2 (BIN=5 TO 5.4); 0.0001763 +- 7.865e-06 (DSYS=1.449e-05:total,DSYS=6.401e-06:uncorr);
 5.65 (BIN=5.4 TO 5.9); 0.000117 +- 5.904e-06 (DSYS=8.085e-06:total,DSYS=4.95e-06:uncorr);
 6.2 (BIN=5.9 TO 6.5); 6.669e-05 +- 4.058e-06 (DSYS=4.885e-06:total,DSYS=2.872e-06:uncorr);
 6.75 (BIN=6.5 TO 7); 4.751e-05 +- 3.761e-06 (DSYS=3.392e-06:total,DSYS=1.977e-06:uncorr);
 7.5 (BIN=7 TO 8); 3.135e-05 +- 2.123e-06 (DSYS=2.018e-06:total,DSYS=1.198e-06:uncorr);
 9 (BIN=8 TO 10); 1.028e-05 +- 8.928e-07 (DSYS=7.635e-07:total,DSYS=5.842e-07:uncorr);
 11 (BIN=10 TO 12); 3.978e-06 +- 5.895e-07 (DSYS=2.729e-07:total,DSYS=2.122e-07:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $K^{0}_{S}$ transverse momentum spectrum: V0M Class X (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class X
*qual: RE : P P --> $K^{0}_{S}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.05 (BIN=0 TO 0.1); 0.04443 +- 0.002135 (DSYS=0.004133:total,DSYS=0.003466:uncorr);
 0.15 (BIN=0.1 TO 0.2); 0.1248 +- 0.001141 (DSYS=0.01135:total,DSYS=0.009877:uncorr);
 0.25 (BIN=0.2 TO 0.3); 0.1669 +- 0.001038 (DSYS=0.01504:total,DSYS=0.01329:uncorr);
 0.35 (BIN=0.3 TO 0.4); 0.1791 +- 0.0009637 (DSYS=0.01598:total,DSYS=0.01401:uncorr);
 0.45 (BIN=0.4 TO 0.5); 0.1646 +- 0.0008099 (DSYS=0.01451:total,DSYS=0.01264:uncorr);
 0.55 (BIN=0.5 TO 0.6); 0.1366 +- 0.0006449 (DSYS=0.01173:total,DSYS=0.01008:uncorr);
 0.65 (BIN=0.6 TO 0.7); 0.1092 +- 0.0005122 (DSYS=0.009043:total,DSYS=0.007644:uncorr);
 0.75 (BIN=0.7 TO 0.8); 0.08437 +- 0.0004084 (DSYS=0.006692:total,DSYS=0.005515:uncorr);
 0.85 (BIN=0.8 TO 0.9); 0.06483 +- 0.0003321 (DSYS=0.004996:total,DSYS=0.004005:uncorr);
 0.95 (BIN=0.9 TO 1); 0.04935 +- 0.0002723 (DSYS=0.003683:total,DSYS=0.002896:uncorr);
 1.05 (BIN=1 TO 1.1); 0.03766 +- 0.0002273 (DSYS=0.002713:total,DSYS=0.002063:uncorr);
 1.15 (BIN=1.1 TO 1.2); 0.02849 +- 0.0001899 (DSYS=0.002032:total,DSYS=0.001524:uncorr);
 1.25 (BIN=1.2 TO 1.3); 0.02229 +- 0.0001636 (DSYS=0.00159:total,DSYS=0.001177:uncorr);
 1.35 (BIN=1.3 TO 1.4); 0.01728 +- 0.0001417 (DSYS=0.001238:total,DSYS=0.0009055:uncorr);
 1.45 (BIN=1.4 TO 1.5); 0.01373 +- 0.0001237 (DSYS=0.0009744:total,DSYS=0.0007103:uncorr);
 1.55 (BIN=1.5 TO 1.6); 0.01109 +- 0.0001089 (DSYS=0.0007932:total,DSYS=0.0005764:uncorr);
 1.65 (BIN=1.6 TO 1.7); 0.008804 +- 9.576e-05 (DSYS=0.0006337:total,DSYS=0.0004573:uncorr);
 1.75 (BIN=1.7 TO 1.8); 0.007108 +- 8.45e-05 (DSYS=0.0005215:total,DSYS=0.0003708:uncorr);
 1.85 (BIN=1.8 TO 1.9); 0.005901 +- 7.606e-05 (DSYS=0.0004356:total,DSYS=0.0003084:uncorr);
 1.95 (BIN=1.9 TO 2); 0.004821 +- 6.801e-05 (DSYS=0.0003609:total,DSYS=0.0002557:uncorr);
 2.1 (BIN=2 TO 2.2); 0.003561 +- 4.103e-05 (DSYS=0.0002697:total,DSYS=0.0001816:uncorr);
 2.3 (BIN=2.2 TO 2.4); 0.002449 +- 3.353e-05 (DSYS=0.000192:total,DSYS=0.0001281:uncorr);
 2.5 (BIN=2.4 TO 2.6); 0.001699 +- 2.77e-05 (DSYS=0.0001374:total,DSYS=8.679e-05:uncorr);
 2.7 (BIN=2.6 TO 2.8); 0.001254 +- 2.365e-05 (DSYS=0.0001035:total,DSYS=6.53e-05:uncorr);
 2.9 (BIN=2.8 TO 3); 0.0008924 +- 1.979e-05 (DSYS=7.512e-05:total,DSYS=4.724e-05:uncorr);
 3.15 (BIN=3 TO 3.3); 0.0006354 +- 1.346e-05 (DSYS=5.407e-05:total,DSYS=3.331e-05:uncorr);
 3.45 (BIN=3.3 TO 3.6); 0.0004031 +- 1.064e-05 (DSYS=3.403e-05:total,DSYS=2.078e-05:uncorr);
 3.75 (BIN=3.6 TO 3.9); 0.0002559 +- 8.48e-06 (DSYS=2.133e-05:total,DSYS=1.283e-05:uncorr);
 4.05 (BIN=3.9 TO 4.2); 0.0001875 +- 7.162e-06 (DSYS=1.557e-05:total,DSYS=9.322e-06:uncorr);
 4.4 (BIN=4.2 TO 4.6); 0.0001235 +- 5.076e-06 (DSYS=1.085e-05:total,DSYS=6.47e-06:uncorr);
 4.8 (BIN=4.6 TO 5); 7.399e-05 +- 4.02e-06 (DSYS=6.393e-06:total,DSYS=3.767e-06:uncorr);
 5.2 (BIN=5 TO 5.4); 4.874e-05 +- 3.246e-06 (DSYS=4.367e-06:total,DSYS=2.481e-06:uncorr);
 5.65 (BIN=5.4 TO 5.9); 2.985e-05 +- 2.342e-06 (DSYS=2.273e-06:total,DSYS=1.583e-06:uncorr);
 6.2 (BIN=5.9 TO 6.5); 2.234e-05 +- 1.764e-06 (DSYS=1.779e-06:total,DSYS=1.189e-06:uncorr);
 6.75 (BIN=6.5 TO 7); 1.105e-05 +- 1.539e-06 (DSYS=8.552e-07:total,DSYS=5.661e-07:uncorr);
 7.5 (BIN=7 TO 8); 8.123e-06 +- 8.416e-07 (DSYS=5.837e-07:total,DSYS=4.047e-07:uncorr);
 9 (BIN=8 TO 10); 3.686e-06 +- 4.29e-07 (DSYS=2.843e-07:total,DSYS=2.231e-07:uncorr);
 11 (BIN=10 TO 12); 4.91e-07 +- 1.93e-07 (DSYS=3.797e-08:total,DSYS=3.152e-08:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Lambda+\bar{\Lambda}$ transverse momentum spectrum: V0M Class I (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class I
*qual: RE : P P --> $\Lambda+\bar{\Lambda}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.5 (BIN=0.4 TO 0.6); 0.4016 +- 0.008632 (DSYS=0.02352:total,DSYS=0.009305:uncorr);
 0.7 (BIN=0.6 TO 0.8); 0.456 +- 0.005629 (DSYS=0.02679:total,DSYS=0.01063:uncorr);
 0.9 (BIN=0.8 TO 1); 0.4562 +- 0.004726 (DSYS=0.02517:total,DSYS=0.01011:uncorr);
 1.1 (BIN=1 TO 1.2); 0.419 +- 0.004283 (DSYS=0.02379:total,DSYS=0.009572:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.3663 +- 0.003897 (DSYS=0.0258:total,DSYS=0.01011:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.3075 +- 0.003424 (DSYS=0.01953:total,DSYS=0.007748:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.2427 +- 0.002899 (DSYS=0.01515:total,DSYS=0.006032:uncorr);
 1.9 (BIN=1.8 TO 2); 0.1977 +- 0.002524 (DSYS=0.01325:total,DSYS=0.005218:uncorr);
 2.1 (BIN=2 TO 2.2); 0.1474 +- 0.00213 (DSYS=0.01055:total,DSYS=0.004136:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.107 +- 0.001439 (DSYS=0.008319:total,DSYS=0.003222:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.06502 +- 0.000958 (DSYS=0.0053:total,DSYS=0.001717:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.03541 +- 0.0006249 (DSYS=0.002768:total,DSYS=0.0008984:uncorr);
 3.7 (BIN=3.4 TO 4); 0.01563 +- 0.0003796 (DSYS=0.001291:total,DSYS=0.0004159:uncorr);
 4.5 (BIN=4 TO 5); 0.00579 +- 0.0001763 (DSYS=0.0004639:total,DSYS=0.00015:uncorr);
 5.75 (BIN=5 TO 6.5); 0.001652 +- 7.482e-05 (DSYS=0.0001292:total,DSYS=6.198e-05:uncorr);
 7.25 (BIN=6.5 TO 8); 0.0003892 +- 3.75e-05 (DSYS=4.381e-05:total,DSYS=2.07e-05:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Lambda+\bar{\Lambda}$ transverse momentum spectrum: V0M Class II (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class II
*qual: RE : P P --> $\Lambda+\bar{\Lambda}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.5 (BIN=0.4 TO 0.6); 0.3552 +- 0.004317 (DSYS=0.02081:total,DSYS=0.008258:uncorr);
 0.7 (BIN=0.6 TO 0.8); 0.383 +- 0.002795 (DSYS=0.02249:total,DSYS=0.008895:uncorr);
 0.9 (BIN=0.8 TO 1); 0.3677 +- 0.00235 (DSYS=0.02029:total,DSYS=0.008142:uncorr);
 1.1 (BIN=1 TO 1.2); 0.3283 +- 0.00212 (DSYS=0.01864:total,DSYS=0.007517:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.2775 +- 0.001914 (DSYS=0.01955:total,DSYS=0.007661:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.2249 +- 0.001668 (DSYS=0.01428:total,DSYS=0.005654:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.1782 +- 0.001421 (DSYS=0.01112:total,DSYS=0.004419:uncorr);
 1.9 (BIN=1.8 TO 2); 0.137 +- 0.001213 (DSYS=0.009183:total,DSYS=0.003612:uncorr);
 2.1 (BIN=2 TO 2.2); 0.103 +- 0.001029 (DSYS=0.007368:total,DSYS=0.002881:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.07191 +- 0.0006859 (DSYS=0.005592:total,DSYS=0.00217:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.04302 +- 0.0004492 (DSYS=0.003506:total,DSYS=0.001131:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.02219 +- 0.0002847 (DSYS=0.001735:total,DSYS=0.0005629:uncorr);
 3.7 (BIN=3.4 TO 4); 0.0103 +- 0.0001741 (DSYS=0.0008514:total,DSYS=0.0002756:uncorr);
 4.5 (BIN=4 TO 5); 0.003629 +- 7.71e-05 (DSYS=0.0002908:total,DSYS=9.405e-05:uncorr);
 5.75 (BIN=5 TO 6.5); 0.0009534 +- 3.091e-05 (DSYS=7.459e-05:total,DSYS=3.577e-05:uncorr);
 7.25 (BIN=6.5 TO 8); 0.0002627 +- 1.63e-05 (DSYS=2.957e-05:total,DSYS=1.398e-05:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Lambda+\bar{\Lambda}$ transverse momentum spectrum: V0M Class III (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class III
*qual: RE : P P --> $\Lambda+\bar{\Lambda}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.5 (BIN=0.4 TO 0.6); 0.3128 +- 0.003645 (DSYS=0.01835:total,DSYS=0.007318:uncorr);
 0.7 (BIN=0.6 TO 0.8); 0.3294 +- 0.002336 (DSYS=0.01937:total,DSYS=0.007718:uncorr);
 0.9 (BIN=0.8 TO 1); 0.3025 +- 0.001919 (DSYS=0.01669:total,DSYS=0.006708:uncorr);
 1.1 (BIN=1 TO 1.2); 0.2666 +- 0.001709 (DSYS=0.01515:total,DSYS=0.006123:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.2176 +- 0.001504 (DSYS=0.01532:total,DSYS=0.006:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.1742 +- 0.0013 (DSYS=0.01106:total,DSYS=0.004392:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.1318 +- 0.001078 (DSYS=0.008231:total,DSYS=0.003281:uncorr);
 1.9 (BIN=1.8 TO 2); 0.1009 +- 0.0009125 (DSYS=0.00677:total,DSYS=0.002673:uncorr);
 2.1 (BIN=2 TO 2.2); 0.07478 +- 0.0007644 (DSYS=0.00535:total,DSYS=0.002088:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.05166 +- 0.0005045 (DSYS=0.004015:total,DSYS=0.001554:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.03038 +- 0.0003261 (DSYS=0.002476:total,DSYS=0.0008001:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.01536 +- 0.0002045 (DSYS=0.001202:total,DSYS=0.0003915:uncorr);
 3.7 (BIN=3.4 TO 4); 0.00702 +- 0.0001231 (DSYS=0.0005799:total,DSYS=0.0001871:uncorr);
 4.5 (BIN=4 TO 5); 0.002479 +- 5.476e-05 (DSYS=0.0001987:total,DSYS=6.455e-05:uncorr);
 5.75 (BIN=5 TO 6.5); 0.0006548 +- 2.222e-05 (DSYS=5.123e-05:total,DSYS=2.457e-05:uncorr);
 7.25 (BIN=6.5 TO 8); 0.0001691 +- 1.132e-05 (DSYS=1.903e-05:total,DSYS=8.996e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Lambda+\bar{\Lambda}$ transverse momentum spectrum: V0M Class IV (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class IV
*qual: RE : P P --> $\Lambda+\bar{\Lambda}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.5 (BIN=0.4 TO 0.6); 0.2765 +- 0.003355 (DSYS=0.01624:total,DSYS=0.006524:uncorr);
 0.7 (BIN=0.6 TO 0.8); 0.2924 +- 0.002149 (DSYS=0.0172:total,DSYS=0.006879:uncorr);
 0.9 (BIN=0.8 TO 1); 0.2651 +- 0.001743 (DSYS=0.01465:total,DSYS=0.005924:uncorr);
 1.1 (BIN=1 TO 1.2); 0.2227 +- 0.00151 (DSYS=0.01267:total,DSYS=0.005143:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.179 +- 0.001317 (DSYS=0.01261:total,DSYS=0.004953:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.1424 +- 0.001128 (DSYS=0.009047:total,DSYS=0.003596:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.1064 +- 0.0009281 (DSYS=0.006643:total,DSYS=0.002644:uncorr);
 1.9 (BIN=1.8 TO 2); 0.07995 +- 0.0007762 (DSYS=0.005364:total,DSYS=0.002119:uncorr);
 2.1 (BIN=2 TO 2.2); 0.05793 +- 0.000642 (DSYS=0.004146:total,DSYS=0.001623:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.03949 +- 0.0004201 (DSYS=0.00307:total,DSYS=0.001189:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.02248 +- 0.0002669 (DSYS=0.001833:total,DSYS=0.0005948:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.01178 +- 0.0001702 (DSYS=0.0009213:total,DSYS=0.0003008:uncorr);
 3.7 (BIN=3.4 TO 4); 0.005013 +- 9.982e-05 (DSYS=0.000414:total,DSYS=0.0001334:uncorr);
 4.5 (BIN=4 TO 5); 0.001842 +- 4.556e-05 (DSYS=0.0001476:total,DSYS=4.783e-05:uncorr);
 5.75 (BIN=5 TO 6.5); 0.0004821 +- 1.858e-05 (DSYS=3.772e-05:total,DSYS=1.809e-05:uncorr);
 7.25 (BIN=6.5 TO 8); 0.0001294 +- 9.826e-06 (DSYS=1.458e-05:total,DSYS=6.905e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Lambda+\bar{\Lambda}$ transverse momentum spectrum: V0M Class V (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class V
*qual: RE : P P --> $\Lambda+\bar{\Lambda}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
